OrderID,CustomerID,ProductID,OrderDate,Quantity,Price,Sales
40294,1755,612,2023-08-02,1,228,228
40295,4810,325,2022-03-22,5,208,1040
40296,1611,552,2022-09-28,4,351,1404
40297,3119,250,2022-01-14,3,92,276
40298,4440,559,2024-01-09,5,196,980
40299,1488,895,2022-06-13,3,158,474
40300,4759,685,2023-08-21,1,421,421
40301,3195,283,2023-01-19,2,245,490
40302,246,135,2024-04-24,2,492,984
40303,1278,442,2022-01-16,2,421,842
40304,2329,526,2023-02-05,5,261,1305
40305,1557,900,2023-05-22,4,268,1072
40306,1558,626,2023-07-03,1,429,429
40307,2223,722,2022-08-04,2,399,798
40308,2333,674,2023-04-01,5,15,75
40309,305,369,2023-10-26,2,54,108
40310,2923,848,2023-03-28,5,430,2150
40311,793,347,2024-05-13,3,236,708
40312,407,422,2023-05-27,1,187,187
40313,4428,916,2023-09-20,3,111,333
40314,2353,558,2022-03-08,4,175,700
40315,2038,147,2022-02-07,5,461,2305
40316,2967,641,2024-04-05,4,255,1020
40317,2717,236,2022-08-04,1,65,65
40318,2821,663,2024-05-08,4,119,476
40319,4647,446,2022-01-23,1,335,335
40320,3043,624,2023-04-14,4,413,1652
40321,4003,713,2024-02-27,3,213,639
40322,1361,284,2022-03-08,4,42,168
40323,1054,852,2022-12-05,4,207,828
40324,440,848,2022-10-23,4,430,1720
40325,4354,333,2022-05-06,2,167,334
40326,783,417,2022-01-01,5,71,355
40327,2611,387,2023-02-09,3,340,1020
40328,1815,719,2023-07-16,2,372,744
40329,234,528,2023-06-06,3,350,1050
40330,2074,127,2022-10-13,5,300,1500
40331,2432,286,2022-10-12,5,250,1250
40332,4489,921,2022-01-03,3,275,825
40333,462,78,2022-08-24,2,82,164
40334,1752,385,2022-05-20,3,408,1224
40335,839,545,2023-08-28,2,291,582
40336,3210,549,2022-07-31,4,342,1368
40337,2785,157,2022-02-13,2,68,136
40338,4206,165,2023-08-12,2,414,828
40339,1352,189,2023-05-30,5,206,1030
40340,206,8,2023-02-06,2,51,102
40341,1095,769,2024-04-05,3,158,474
40342,4306,319,2023-08-07,2,475,950
40343,185,728,2023-07-23,3,399,1197
40344,2793,507,2024-02-04,3,386,1158
40345,4987,626,2022-05-23,5,429,2145
40346,4495,705,2024-02-24,5,409,2045
40347,2730,686,2022-04-07,4,339,1356
40348,314,939,2022-09-29,1,492,492
40349,228,632,2022-02-11,3,484,1452
40350,3094,522,2022-09-01,4,488,1952
40351,3958,722,2023-09-04,3,399,1197
40352,4096,725,2022-03-05,2,85,170
40353,2740,266,2022-04-30,1,181,181
40354,927,62,2022-01-04,3,342,1026
40355,3337,86,2023-02-10,2,338,676
40356,3122,947,2023-09-21,3,485,1455
40357,2109,557,2023-01-13,1,484,484
40358,2356,201,2022-11-22,5,296,1480
40359,537,713,2023-04-08,1,213,213
40360,4171,616,2023-03-29,4,461,1844
40361,1442,813,2022-04-30,4,243,972
40362,3400,487,2023-10-17,3,412,1236
40363,3353,597,2022-10-12,2,80,160
40364,3147,698,2023-09-19,2,450,900
40365,609,95,2022-07-31,1,330,330
40366,612,706,2022-12-05,1,489,489
40367,1021,243,2024-04-14,2,144,288
40368,4881,245,2023-12-01,4,491,1964
40369,241,536,2023-06-28,2,207,414
40370,2053,225,2024-01-04,2,213,426
40371,1603,971,2022-02-02,3,10,30
40372,2405,961,2022-09-13,5,212,1060
40373,4490,695,2022-04-09,1,460,460
40374,1415,113,2024-04-30,3,256,768
40375,369,691,2022-09-14,1,388,388
40376,2077,200,2023-08-15,2,279,558
40377,1447,329,2023-07-31,1,151,151
40378,9,789,2022-06-03,4,352,1408
40379,3517,815,2023-06-23,3,253,759
40380,4430,918,2024-04-01,1,160,160
40381,2278,925,2022-02-15,1,240,240
40382,393,296,2022-10-08,2,307,614
40383,1852,643,2022-01-19,4,382,1528
40384,779,433,2023-10-11,5,474,2370
40385,3432,281,2022-08-27,4,353,1412
40386,1699,722,2023-03-05,2,399,798
40387,3255,124,2023-11-26,5,142,710
40388,4483,779,2022-05-19,2,216,432
40389,3272,94,2022-08-09,3,115,345
40390,3253,89,2023-02-23,4,334,1336
40391,3612,203,2023-04-30,1,198,198
40392,2613,738,2024-04-05,1,15,15
40393,1846,88,2022-01-28,1,73,73
40394,3509,816,2024-01-20,5,360,1800
40395,3893,160,2022-04-08,3,47,141
40396,3112,899,2024-06-16,3,232,696
40397,4318,941,2022-11-29,3,76,228
40398,1867,601,2022-01-21,3,134,402
40399,1053,122,2023-11-13,4,203,812
40400,927,621,2024-06-03,5,235,1175
40401,3773,276,2023-09-26,4,167,668
40402,3043,248,2024-05-04,4,350,1400
40403,4226,404,2022-11-19,3,51,153
40404,2096,819,2022-10-02,3,153,459
40405,3841,81,2024-02-12,1,30,30
40406,827,20,2023-06-30,3,247,741
40407,3488,466,2022-11-03,4,356,1424
40408,4696,889,2022-06-19,4,160,640
40409,770,526,2024-03-21,2,261,522
40410,3971,226,2022-10-16,5,482,2410
40411,457,848,2023-04-26,4,430,1720
40412,1073,32,2022-11-25,5,438,2190
40413,2776,712,2024-04-14,3,376,1128
40414,4631,170,2023-08-29,3,439,1317
40415,2484,634,2022-01-21,1,428,428
40416,2299,976,2022-04-20,5,78,390
40417,2972,935,2022-08-27,5,276,1380
40418,3930,934,2022-08-06,3,393,1179
40419,4401,704,2023-07-29,5,361,1805
40420,1643,4,2022-11-19,3,158,474
40421,1018,227,2022-09-24,1,449,449
40422,4043,124,2023-02-13,3,142,426
40423,1464,220,2023-12-04,3,457,1371
40424,1512,703,2024-03-17,1,322,322
40425,3474,235,2023-12-15,2,87,174
40426,4472,829,2024-06-09,1,496,496
40427,3639,490,2022-11-12,5,168,840
40428,1722,846,2023-05-28,1,313,313
40429,687,901,2024-06-09,4,282,1128
40430,4467,194,2023-03-07,1,272,272
40431,3484,557,2022-02-19,3,484,1452
40432,4251,306,2023-10-02,4,352,1408
40433,3633,88,2022-03-12,2,73,146
40434,4778,131,2023-10-19,5,479,2395
40435,3278,23,2022-08-13,5,94,470
40436,3940,395,2022-08-10,1,101,101
40437,2945,806,2023-06-27,4,451,1804
40438,3500,440,2023-02-15,3,317,951
40439,2919,931,2024-05-19,1,248,248
40440,1445,961,2022-04-22,1,212,212
40441,88,262,2024-05-07,1,473,473
40442,1530,326,2022-05-26,5,261,1305
40443,3240,680,2023-09-12,4,216,864
40444,3186,986,2022-03-14,2,45,90
40445,13,767,2023-08-27,1,400,400
40446,2929,35,2022-07-18,4,389,1556
40447,320,397,2023-03-08,1,340,340
40448,4388,537,2022-01-26,3,144,432
40449,4869,726,2023-04-14,4,195,780
40450,1684,593,2023-01-08,3,43,129
40451,2450,974,2022-04-22,3,258,774
40452,4254,323,2022-04-06,4,347,1388
40453,384,580,2022-10-12,2,486,972
40454,4494,867,2023-09-03,1,10,10
40455,1097,886,2024-04-03,1,171,171
40456,970,943,2024-05-08,5,142,710
40457,2521,823,2024-01-21,3,343,1029
40458,3252,732,2022-11-10,1,65,65
40459,3675,683,2022-11-20,5,468,2340
40460,194,514,2022-09-11,3,38,114
40461,2845,45,2022-01-31,4,233,932
40462,4856,688,2022-04-08,2,362,724
40463,1253,62,2022-08-25,2,342,684
40464,795,934,2022-06-23,2,393,786
40465,2723,559,2023-10-15,4,196,784
40466,1627,516,2024-04-12,5,275,1375
40467,2842,700,2023-12-25,3,22,66
40468,91,751,2022-02-03,1,335,335
40469,3678,49,2022-10-14,3,398,1194
40470,4173,76,2024-06-04,5,307,1535
40471,3520,546,2024-04-08,3,181,543
40472,1321,997,2024-05-08,4,248,992
40473,3460,812,2023-04-20,1,19,19
40474,2370,745,2024-05-07,3,99,297
40475,2469,862,2022-07-09,3,349,1047
40476,2594,853,2023-10-17,4,56,224
40477,1658,56,2022-01-27,5,271,1355
40478,3378,988,2022-02-11,5,53,265
40479,4038,298,2024-04-11,5,189,945
40480,346,818,2023-11-10,1,127,127
40481,3882,197,2024-06-06,4,251,1004
40482,1665,289,2023-10-03,5,284,1420
40483,3874,226,2024-01-01,3,482,1446
40484,2773,224,2022-12-16,2,26,52
40485,650,859,2023-08-11,4,33,132
40486,2707,579,2023-06-05,5,182,910
40487,1913,360,2023-12-09,5,16,80
40488,3686,554,2022-10-14,2,181,362
40489,4862,755,2024-03-27,1,39,39
40490,1810,44,2022-06-17,1,68,68
40491,3261,964,2022-01-03,2,218,436
40492,2113,612,2023-05-27,1,228,228
40493,1483,441,2022-05-25,3,429,1287
40494,676,36,2023-05-14,2,464,928
40495,476,425,2022-06-19,5,37,185
40496,326,635,2024-01-18,5,406,2030
40497,3264,696,2022-12-27,3,462,1386
40498,2136,372,2023-03-03,5,375,1875
40499,4254,515,2022-08-25,3,361,1083
40500,1297,370,2023-03-26,4,307,1228
40501,282,568,2022-01-11,2,50,100
40502,657,440,2022-01-08,2,317,634
40503,2211,961,2022-02-04,3,212,636
40504,3246,807,2024-01-11,4,280,1120
40505,901,680,2024-03-05,5,216,1080
40506,4427,295,2022-12-15,5,178,890
40507,144,923,2022-11-25,2,186,372
40508,3370,620,2023-08-08,1,227,227
40509,3934,67,2022-05-10,1,427,427
40510,2488,868,2023-02-10,5,95,475
40511,2536,741,2022-03-02,1,414,414
40512,1414,606,2023-04-10,1,251,251
40513,1044,321,2022-09-15,1,437,437
40514,2584,970,2023-05-21,3,414,1242
40515,3675,515,2022-08-04,4,361,1444
40516,650,383,2024-01-12,5,428,2140
40517,4761,742,2022-12-12,2,267,534
40518,3292,131,2023-03-27,1,479,479
40519,2922,37,2022-06-10,4,90,360
40520,173,866,2024-04-02,4,295,1180
40521,3022,404,2023-11-25,4,51,204
40522,2049,395,2024-03-18,4,101,404
40523,4079,851,2024-04-23,4,485,1940
40524,3097,731,2022-09-30,3,299,897
40525,2928,664,2023-06-29,5,17,85
40526,1895,198,2023-02-27,3,395,1185
40527,3977,65,2022-04-22,4,55,220
40528,3263,121,2023-01-04,2,332,664
40529,409,339,2022-06-02,3,157,471
40530,3550,372,2022-11-10,1,375,375
40531,3376,634,2024-05-13,3,428,1284
40532,4023,330,2024-04-25,1,280,280
40533,578,160,2024-05-13,4,47,188
40534,3608,702,2023-03-06,2,437,874
40535,4178,951,2024-05-13,4,47,188
40536,603,496,2022-05-14,2,76,152
40537,3756,613,2022-12-16,5,122,610
40538,4070,804,2022-02-03,5,121,605
40539,988,578,2023-10-14,5,27,135
40540,4237,421,2023-09-22,3,195,585
40541,2316,782,2022-10-31,4,472,1888
40542,4235,46,2023-07-16,1,258,258
40543,3119,717,2024-01-12,1,444,444
40544,1084,440,2023-09-14,2,317,634
40545,2609,306,2023-07-12,2,352,704
40546,1588,829,2024-03-17,1,496,496
40547,1085,382,2022-02-28,1,315,315
40548,1750,401,2024-01-31,2,452,904
40549,3167,539,2024-02-16,3,181,543
40550,1656,894,2023-05-03,3,185,555
40551,3547,310,2024-06-01,2,454,908
40552,40,541,2023-04-06,3,74,222
40553,1351,269,2022-12-23,4,129,516
40554,1995,433,2022-04-20,1,474,474
40555,2454,25,2024-05-14,3,439,1317
40556,744,344,2023-08-10,5,115,575
40557,3283,100,2024-04-21,5,325,1625
40558,4134,407,2024-04-25,2,237,474
40559,2365,282,2023-12-16,5,441,2205
40560,1107,560,2024-02-28,2,179,358
40561,3428,676,2022-11-07,3,322,966
40562,630,390,2022-04-21,5,455,2275
40563,4911,720,2022-10-24,1,391,391
40564,4635,74,2024-03-17,2,418,836
40565,2257,423,2022-04-13,5,175,875
40566,3986,57,2023-04-04,5,280,1400
40567,492,91,2023-06-23,3,212,636
40568,4680,194,2023-07-07,2,272,544
40569,4154,394,2023-03-21,1,221,221
40570,1483,496,2024-03-02,1,76,76
40571,1950,200,2023-07-26,4,279,1116
40572,2444,9,2023-08-13,5,211,1055
40573,3134,845,2023-03-10,2,117,234
40574,3518,244,2023-07-24,4,341,1364
40575,2135,584,2024-05-13,1,219,219
40576,1862,795,2024-06-01,1,211,211
40577,611,46,2023-06-07,2,258,516
40578,1148,831,2022-12-16,1,355,355
40579,4742,938,2022-04-24,2,137,274
40580,2331,213,2022-11-10,3,270,810
40581,2562,297,2024-06-12,4,480,1920
40582,829,418,2023-12-20,2,487,974
40583,1696,861,2024-03-14,4,283,1132
40584,2205,158,2022-07-12,5,310,1550
40585,2274,684,2023-08-21,5,396,1980
40586,2881,464,2023-12-15,1,270,270
40587,3466,257,2024-06-08,2,27,54
40588,266,941,2023-12-29,3,76,228
40589,1290,559,2023-09-01,1,196,196
40590,3621,733,2022-09-07,2,340,680
40591,3392,234,2024-02-19,5,489,2445
40592,473,158,2024-04-28,1,310,310
40593,2576,406,2022-01-09,4,427,1708
40594,1897,15,2023-11-18,4,410,1640
40595,3155,596,2023-05-05,5,360,1800
40596,890,678,2023-12-29,1,15,15
40597,3500,23,2024-01-27,1,94,94
40598,1612,927,2022-11-26,5,452,2260
40599,4477,697,2023-10-06,5,149,745
40600,186,209,2022-04-01,4,270,1080
40601,4006,35,2022-07-26,4,389,1556
40602,3334,706,2022-03-20,2,489,978
40603,2227,239,2023-04-05,1,67,67
40604,3214,181,2022-10-14,2,337,674
40605,4016,31,2022-04-23,3,201,603
40606,1292,410,2023-03-02,4,342,1368
40607,2674,799,2023-03-22,4,151,604
40608,2518,200,2024-02-19,3,279,837
40609,3764,976,2022-08-15,4,78,312
40610,3049,908,2024-02-17,5,165,825
40611,2155,181,2023-03-13,5,337,1685
40612,3103,696,2024-02-27,2,462,924
40613,3619,595,2024-05-30,1,154,154
40614,3844,446,2023-07-25,5,335,1675
40615,521,556,2023-02-11,5,245,1225
40616,1645,58,2022-08-04,2,152,304
40617,655,461,2023-12-21,3,418,1254
40618,42,961,2022-11-19,3,212,636
40619,2912,653,2023-10-09,5,370,1850
40620,3785,317,2024-03-26,5,465,2325
40621,3952,580,2022-07-14,1,486,486
40622,1824,179,2022-01-26,5,24,120
40623,4944,125,2022-09-28,4,404,1616
40624,2309,702,2024-04-13,3,437,1311
40625,1514,944,2023-03-15,1,146,146
40626,4767,351,2022-05-20,3,477,1431
40627,3737,191,2022-02-23,1,223,223
40628,1281,72,2022-12-17,5,468,2340
40629,4925,475,2024-04-18,5,337,1685
40630,3139,328,2022-02-16,3,437,1311
40631,220,888,2023-06-28,2,201,402
40632,3395,819,2022-10-08,3,153,459
40633,4010,920,2022-04-27,1,425,425
40634,4960,86,2024-01-24,2,338,676
40635,3808,168,2023-01-19,3,302,906
40636,2033,669,2024-06-04,2,77,154
40637,1630,329,2024-04-06,2,151,302
40638,3250,657,2024-02-26,5,311,1555
40639,461,1,2023-09-25,5,368,1840
40640,290,876,2023-09-07,4,482,1928
40641,1136,96,2022-06-14,2,131,262
40642,2514,212,2023-04-13,4,212,848
40643,224,1,2023-04-13,4,368,1472
40644,2446,921,2024-03-26,1,275,275
40645,454,681,2023-10-16,3,166,498
40646,4459,731,2023-06-22,4,299,1196
40647,2047,663,2022-11-05,4,119,476
40648,2723,274,2023-03-30,4,455,1820
40649,4099,756,2023-01-26,4,137,548
40650,4689,95,2024-02-17,2,330,660
40651,3876,668,2023-12-31,3,72,216
40652,691,372,2024-04-20,1,375,375
40653,849,490,2022-01-04,1,168,168
40654,3387,85,2022-04-28,1,328,328
40655,4702,652,2023-06-19,4,400,1600
40656,4825,741,2022-03-16,5,414,2070
40657,2469,600,2024-05-06,3,239,717
40658,1429,499,2024-05-14,3,155,465
40659,2316,999,2023-12-16,4,131,524
40660,3926,561,2022-04-04,2,61,122
40661,2616,481,2023-12-27,3,143,429
40662,739,243,2023-01-08,4,144,576
40663,4752,977,2023-08-02,5,39,195
40664,2219,507,2024-01-09,4,386,1544
40665,2353,609,2023-01-06,5,158,790
40666,3240,16,2023-03-11,5,295,1475
40667,875,883,2023-10-08,1,405,405
40668,335,768,2022-06-15,1,114,114
40669,1179,155,2022-10-03,5,461,2305
40670,630,489,2023-05-07,1,200,200
40671,81,181,2024-01-15,4,337,1348
40672,910,860,2023-01-12,2,184,368
40673,450,164,2023-10-15,2,136,272
40674,3071,391,2024-06-09,4,421,1684
40675,2971,290,2022-08-09,4,80,320
40676,4079,886,2024-05-18,1,171,171
40677,1980,378,2023-06-26,2,186,372
40678,4776,833,2023-02-27,2,161,322
40679,3396,516,2022-01-21,3,275,825
40680,730,118,2024-04-08,2,117,234
40681,3300,26,2023-06-15,2,369,738
40682,3012,148,2022-12-11,1,29,29
40683,3021,887,2024-03-12,1,446,446
40684,1014,435,2023-02-28,2,429,858
40685,4776,717,2022-09-17,5,444,2220
40686,1321,99,2023-10-15,3,112,336
40687,3265,650,2022-03-03,5,113,565
40688,4609,776,2022-02-25,3,284,852
40689,4683,914,2022-04-24,4,209,836
40690,4944,145,2024-06-05,3,27,81
40691,2909,69,2023-12-08,4,422,1688
40692,3044,286,2022-05-19,4,250,1000
40693,2191,607,2023-11-08,1,162,162
40694,2242,935,2022-03-04,4,276,1104
40695,2570,61,2022-04-22,5,29,145
40696,3505,372,2022-05-28,3,375,1125
40697,1303,24,2022-12-20,1,282,282
40698,790,593,2022-03-02,2,43,86
40699,3300,245,2023-10-10,3,491,1473
40700,1965,226,2023-07-22,5,482,2410
40701,417,619,2023-04-07,4,459,1836
40702,3273,35,2023-11-13,1,389,389
40703,1345,975,2024-03-01,2,401,802
40704,2738,118,2023-07-26,3,117,351
40705,2416,189,2022-09-19,3,206,618
40706,2646,459,2022-05-16,1,164,164
40707,2608,866,2022-11-07,1,295,295
40708,805,840,2022-03-19,1,95,95
40709,2766,783,2024-06-06,2,422,844
40710,1953,292,2023-06-18,5,412,2060
40711,3398,122,2022-05-30,4,203,812
40712,4919,311,2023-02-14,1,340,340
40713,1964,677,2022-09-24,5,40,200
40714,4406,983,2022-03-05,4,448,1792
40715,4799,574,2023-06-10,5,344,1720
40716,2576,832,2022-05-26,1,17,17
40717,3375,935,2023-10-10,1,276,276
40718,4793,218,2022-11-06,3,88,264
40719,3714,354,2024-05-31,4,17,68
40720,3749,715,2023-05-06,3,30,90
40721,605,780,2023-11-05,3,462,1386
40722,3351,328,2022-07-29,4,437,1748
40723,3797,750,2023-01-31,3,259,777
40724,2701,136,2023-03-27,3,232,696
40725,1651,809,2024-04-01,3,353,1059
40726,4417,69,2022-10-04,4,422,1688
40727,3549,109,2023-12-24,5,249,1245
40728,304,970,2024-04-15,5,414,2070
40729,519,771,2023-02-22,2,285,570
40730,4031,555,2023-04-07,5,477,2385
40731,941,421,2023-12-31,2,195,390
40732,2879,598,2024-05-09,2,474,948
40733,80,441,2022-07-28,4,429,1716
40734,103,281,2023-10-22,2,353,706
40735,729,516,2022-07-27,5,275,1375
40736,4238,954,2022-07-03,5,414,2070
40737,2451,549,2023-09-18,5,342,1710
40738,956,136,2022-12-13,1,232,232
40739,3661,478,2023-02-07,1,174,174
40740,4866,9,2023-01-22,4,211,844
40741,4915,591,2022-10-15,1,433,433
40742,740,897,2022-05-01,5,433,2165
40743,4258,243,2022-03-18,3,144,432
40744,594,364,2023-02-14,3,229,687
40745,3550,909,2023-11-06,1,209,209
40746,563,452,2023-11-22,5,259,1295
40747,1700,784,2022-10-26,3,251,753
40748,725,505,2023-09-23,4,351,1404
40749,1434,684,2023-08-13,3,396,1188
40750,1343,751,2023-01-29,3,335,1005
40751,1896,65,2023-12-25,2,55,110
40752,4484,14,2023-04-16,2,458,916
40753,4101,731,2024-02-16,5,299,1495
40754,2283,126,2023-01-09,1,290,290
40755,375,538,2023-10-13,2,156,312
40756,2323,879,2023-05-27,1,421,421
40757,1395,416,2023-11-27,4,84,336
40758,3874,1000,2024-01-29,5,153,765
40759,1556,253,2023-12-21,2,492,984
40760,924,386,2022-12-29,2,244,488
40761,841,784,2022-04-26,3,251,753
40762,1731,220,2022-12-07,4,457,1828
40763,4073,433,2022-11-28,4,474,1896
40764,4724,858,2024-04-05,2,187,374
40765,2052,203,2023-05-29,2,198,396
40766,3911,535,2024-02-23,3,106,318
40767,1548,606,2023-01-27,3,251,753
40768,3979,500,2023-01-04,2,162,324
40769,2454,316,2022-12-24,1,197,197
40770,1437,223,2022-03-23,5,321,1605
40771,3261,962,2024-04-17,5,242,1210
40772,2365,660,2023-08-30,3,280,840
40773,4615,477,2023-10-06,5,280,1400
40774,924,330,2022-06-01,5,280,1400
40775,1451,914,2023-01-29,4,209,836
40776,1546,894,2024-01-30,2,185,370
40777,4787,59,2022-06-15,2,198,396
40778,3814,159,2023-03-05,2,50,100
40779,2905,644,2022-09-25,3,497,1491
40780,2259,256,2022-05-11,4,141,564
40781,3865,923,2023-04-11,5,186,930
40782,4543,380,2022-04-29,4,204,816
40783,70,530,2024-04-01,3,139,417
40784,1325,703,2023-03-22,1,322,322
40785,3140,364,2022-12-16,3,229,687
40786,2330,223,2023-11-18,2,321,642
40787,368,455,2022-12-11,1,305,305
40788,1884,531,2022-05-09,1,333,333
40789,2089,935,2024-06-01,4,276,1104
40790,685,322,2023-12-11,1,245,245
40791,1774,846,2022-06-24,2,313,626
40792,3714,868,2023-12-02,2,95,190
40793,2565,875,2022-04-11,2,449,898
40794,3942,631,2023-06-30,3,342,1026
40795,3202,302,2023-07-19,4,269,1076
40796,1921,220,2024-04-26,3,457,1371
40797,688,166,2022-09-27,5,408,2040
40798,3094,963,2024-03-19,2,254,508
40799,2089,157,2022-01-06,4,68,272
40800,153,760,2024-05-22,2,489,978
40801,4654,347,2024-03-24,1,236,236
40802,4029,953,2024-02-05,4,126,504
40803,1071,255,2022-10-20,4,407,1628
40804,3791,688,2024-04-13,5,362,1810
40805,4099,948,2022-05-14,3,484,1452
40806,4872,688,2022-08-11,3,362,1086
40807,1060,189,2024-01-31,2,206,412
40808,2859,451,2022-07-23,2,70,140
40809,4092,176,2024-01-31,1,407,407
40810,4339,990,2023-10-03,1,86,86
40811,3822,82,2022-02-04,4,467,1868
40812,1442,776,2023-08-22,1,284,284
40813,2267,842,2023-07-25,5,210,1050
40814,2249,726,2022-07-30,4,195,780
40815,4490,88,2024-01-31,3,73,219
40816,601,323,2022-09-19,1,347,347
40817,836,381,2022-09-15,1,20,20
40818,400,782,2022-01-23,1,472,472
40819,2329,768,2023-01-10,2,114,228
40820,1008,559,2022-07-02,2,196,392
40821,767,24,2022-06-22,5,282,1410
40822,433,347,2024-05-31,5,236,1180
40823,400,446,2022-10-05,1,335,335
40824,329,442,2022-06-13,2,421,842
40825,4731,762,2023-05-29,1,43,43
40826,1772,418,2023-09-03,5,487,2435
40827,1613,799,2023-06-07,4,151,604
40828,4174,560,2022-05-30,2,179,358
40829,4428,475,2023-01-08,1,337,337
40830,4246,45,2022-01-09,4,233,932
40831,2005,157,2024-06-03,1,68,68
40832,3011,119,2022-01-02,3,345,1035
40833,4246,925,2023-08-05,4,240,960
40834,1609,495,2024-05-18,1,96,96
40835,3119,622,2024-01-18,5,279,1395
40836,362,191,2023-03-05,3,223,669
40837,1717,560,2023-08-10,5,179,895
40838,2422,396,2023-12-01,4,418,1672
40839,4191,462,2022-01-11,5,78,390
40840,3462,411,2023-11-13,5,252,1260
40841,3982,943,2022-11-05,4,142,568
40842,2130,194,2022-08-02,5,272,1360
40843,4729,37,2022-06-14,4,90,360
40844,2461,763,2023-10-07,1,114,114
40845,2051,126,2022-01-25,2,290,580
40846,4109,45,2023-03-30,5,233,1165
40847,4260,185,2024-04-20,3,361,1083
40848,4713,18,2023-11-15,4,446,1784
40849,1369,511,2022-11-19,5,158,790
40850,4262,525,2022-04-29,4,122,488
40851,3147,329,2022-02-25,3,151,453
40852,661,797,2022-10-09,1,111,111
40853,4563,312,2023-10-19,5,448,2240
40854,516,202,2024-02-22,4,59,236
40855,720,20,2022-07-14,2,247,494
40856,172,741,2024-03-07,5,414,2070
40857,1470,925,2023-07-30,5,240,1200
40858,1174,390,2023-02-17,1,455,455
40859,4667,745,2023-07-21,2,99,198
40860,4901,410,2024-03-09,4,342,1368
40861,1175,189,2022-12-05,4,206,824
40862,3745,86,2023-11-11,2,338,676
40863,4209,630,2022-06-14,3,167,501
40864,1942,171,2022-11-22,5,25,125
40865,4032,687,2022-01-01,4,379,1516
40866,1398,486,2023-04-03,4,499,1996
40867,4022,794,2024-04-20,1,361,361
40868,698,465,2023-09-13,2,124,248
40869,1775,129,2023-09-10,5,287,1435
40870,3212,735,2023-02-27,1,435,435
40871,3474,201,2022-10-04,3,296,888
40872,4064,538,2023-09-10,4,156,624
40873,2755,576,2023-02-16,1,273,273
40874,4452,702,2024-04-10,3,437,1311
40875,4335,498,2022-06-30,5,396,1980
40876,3054,885,2023-10-22,1,347,347
40877,4609,377,2024-05-14,2,340,680
40878,2681,262,2023-12-04,2,473,946
40879,3604,761,2023-07-14,1,314,314
40880,3345,110,2023-09-01,2,20,40
40881,1430,318,2022-10-28,3,290,870
40882,2162,578,2022-06-12,1,27,27
40883,27,682,2022-01-04,5,76,380
40884,3772,539,2024-03-30,4,181,724
40885,1442,833,2022-12-14,4,161,644
40886,4688,798,2022-08-26,1,95,95
40887,2228,82,2023-09-21,1,467,467
40888,567,610,2024-02-03,3,367,1101
40889,247,725,2024-03-22,3,85,255
40890,1524,577,2023-02-24,1,362,362
40891,2365,175,2023-06-17,2,272,544
40892,3966,672,2023-09-19,5,477,2385
40893,3693,363,2022-01-12,5,399,1995
40894,1774,162,2022-07-17,3,284,852
40895,2938,431,2022-08-07,2,436,872
40896,3891,117,2023-11-07,3,252,756
40897,1092,782,2023-10-14,1,472,472
40898,747,517,2023-07-31,1,22,22
40899,1575,887,2023-03-30,5,446,2230
40900,4441,548,2022-03-29,1,415,415
40901,3602,638,2022-03-22,1,193,193
40902,2100,246,2022-06-12,2,19,38
40903,3517,864,2023-05-02,1,470,470
40904,3806,265,2024-04-20,5,492,2460
40905,2853,109,2022-01-16,4,249,996
40906,592,163,2023-04-11,5,279,1395
40907,693,921,2022-10-14,2,275,550
40908,1164,331,2024-04-08,1,25,25
40909,3793,558,2023-11-28,1,175,175
40910,409,893,2023-03-06,1,282,282
40911,2383,105,2023-09-15,3,483,1449
40912,405,893,2024-03-20,3,282,846
40913,4743,269,2023-10-24,4,129,516
40914,1484,61,2023-01-07,3,29,87
40915,2123,542,2022-07-05,3,304,912
40916,865,610,2023-12-29,2,367,734
40917,1585,544,2022-12-06,5,118,590
40918,217,926,2022-04-24,5,38,190
40919,743,850,2024-05-01,4,394,1576
40920,4514,743,2022-02-24,2,227,454
40921,3839,824,2023-06-13,1,412,412
40922,3275,195,2022-02-15,4,144,576
40923,4752,455,2022-06-11,5,305,1525
40924,864,871,2022-10-21,5,78,390
40925,3983,823,2023-09-19,5,343,1715
40926,2856,610,2023-06-12,1,367,367
40927,4047,648,2024-05-20,5,421,2105
40928,3685,427,2023-08-26,2,479,958
40929,4392,432,2023-03-22,4,476,1904
40930,450,954,2022-09-13,3,414,1242
40931,2151,544,2023-05-31,3,118,354
40932,1116,360,2023-11-29,5,16,80
40933,2838,334,2023-04-11,3,39,117
40934,3429,325,2022-05-18,3,208,624
40935,2194,887,2022-03-07,5,446,2230
40936,3339,263,2023-07-25,5,157,785
40937,2167,970,2024-04-29,3,414,1242
40938,1527,788,2022-08-11,3,185,555
40939,264,830,2023-11-07,1,255,255
40940,1300,661,2022-12-26,1,316,316
40941,3419,604,2023-08-25,5,366,1830
40942,3037,925,2022-04-17,1,240,240
40943,2713,454,2024-04-23,3,104,312
40944,787,550,2023-10-05,4,229,916
40945,4989,426,2022-10-21,5,339,1695
40946,3970,617,2022-04-04,5,437,2185
40947,2410,387,2023-07-02,5,340,1700
40948,3047,165,2023-12-01,1,414,414
40949,236,529,2022-07-29,3,62,186
40950,3335,673,2022-11-29,3,417,1251
40951,1075,522,2023-08-02,3,488,1464
40952,4447,549,2023-10-06,5,342,1710
40953,4513,127,2022-09-25,1,300,300
